ID	Title	Content	HumorLevel	1	2	3	4	5
L1192	被螞蟻絆倒	阿月有天買了新地毯，鋪在客廳地板上，毛茸茸的摸起來非常舒服，阿月五歲的女兒香香沒事就很愛躺在地毯上。     有天阿月又看到香香躺在地毯上了，覺得這樣給外人看到實在不雅觀，決定跟香香告誡再也不准這麼做。     阿月：「香香，你怎麼又躺在地毯上了呢？」     香香：「唉唷！我也不是故意的，我剛剛被螞蟻絆倒啦！」     阿月：「……」	2	0	0	1	0	0
L1193	球衣	有天，阿修接到警察局打來的電話。     警察：「你好，有人撿到你的球衣（囚衣），請來警局認領。」     阿修嚇壞了，連忙解釋：「我沒犯罪呀，哪來的囚衣呀？」     警察：「你忘了你遺失一件球衣嗎？」     阿修：「我真的沒坐過牢呀！怎麼會遺失囚衣呢？」     警察：「……」	2	0	0	0	1	0
L1194	當務之急	老王看到阿吉在廁所前一臉愁苦的樣子，便上前關切他：「怎麼啦？」     阿吉：「我剛剛上廁所時，拿出手機打簡訊，想不到一個不小心，手機就掉到馬桶裡了。你說我該怎麼辦？」     老王：「廢話！當然是撿起來呀！」     阿吉：「說的也沒錯，那你覺得我要用右手還是左手呀？」     老王：「……」	2	0	0	0	1	0
L1195	堅持付全額	寒流來襲時，一天晚上小娟聽到路口有烤番薯小販的叫賣聲，拿起錢包穿上大衣便出門前往購買。晚上的戶外氣溫相當低，烤番薯的小販穿著厚厚的外套，嘴巴不時地吐出白煙。     小娟選了三顆番薯，小販秤了秤便報價：「總共六十四元，算你六十元就好。」     小娟說：「這麼冷還出來賣烤番薯，我堅持要付你全額。」說完付錢，拿起番薯便準備回家。     小販趕緊叫住小娟，尷尬地表示：「謝謝小姐，但你只有給我四元呀！」     小娟：「……」	2	1	0	0	0	0
L1196	縮小腹	一天晚上，老張洗完澡便踏上體重計，還用力地縮起小腹來。     一旁的張太太笑笑地說：「你以為你縮了小腹，體重就會變輕嗎？」     老張搖搖頭：「我當然知道這樣做不會變輕。」     張太太追問：「那你為什麼還要縮小腹呢？」     老張：「因為如果不縮小腹，我就看不到螢幕上顯示多少公斤。」     張太太：「……」	3	0	0	1	0	0
L1197	懶惰	這天學校操場上，有臺貨車運來一大堆磚頭，體育課時三年四班全班都得幫忙搬磚。     正當大家都努力地搬磚時，老師發現別人都一次搬三塊磚頭，而小鵬卻只搬一塊磚頭，便問他：「你不應該這麼懶惰的，別人都一次搬三塊磚頭呀！」     小鵬：「他們才比我懶惰，好不好！」     老師：「為什麼這麼說？」     小鵬：「因為他們怕多走路呀！」     老師：「……」	2	0	0	0	1	0
L1198	虛驚一場	夜闌人靜時，大雄在家看電視時，突然從鄰居阿琴家裡傳來一聲又一聲尖叫，大雄貼著牆壁仔細聽赫然發現，阿琴居然不斷地大喊：「氣死我了！我要用炸彈把你炸掉！」     嚇得大雄趕緊奪門而出，甚至連警察都叫來了。等到警察到現場破門而入，才發現什麼事也沒發生。大雄連忙解釋：「我以為她要引爆炸彈了呢！」     阿琴聽了才不好意思地說：「唉唷！人家是在玩線上遊戲啦，玩得太入迷了，情不自禁！」     眾人：「……」	2	0	0	0	1	0
L1199	小籠包大胃王	小籠包攤子前，阿展大叫：「老闆，你這小籠包個頭也太小了吧！」     老闆聽了不服氣地說：「如果你能吃下我四十顆小籠包的話，我就不收你一毛錢！」     阿展毫不考慮後便接受挑戰，還出言挑釁：「好啊！那你可別後悔呀！」說完就開始吃起包子，當他吃到第二十八顆包子時，跟老闆說：「我去上個廁所，馬上回來。」     一會兒出來後，阿展又接著把剩下的包子吃完，還說：「我今天根本就沒吃飽呀！老闆你再送我五顆小籠包吧！」拿了包子後，便拍拍屁股走人了。     老闆見狀，心服口服地說：「唉呀！我真是碰到大胃王了！真倒楣！」     坐在一旁的客人聽不下去了，連忙告訴老闆：「你一定才剛剛到這兒做生意，剛剛那個不就是隔壁裁縫店的雙胞胎呀！」     老闆：「……」	3	0	0	1	0	0
L1200	家庭勞務，人人有責	陳媽媽對於做家務事感到相當厭煩，特別是當其他人都覺得理所當然時。     這天她果斷地在家裡的小黑板上寫下：「家庭勞務，人人有責。」     下午，倫倫放學回家看到小黑板上的字，就在第一個人上加了一橫，變成：「家庭勞務，大人有責。」     晚上陳爸爸下班回家，隨即在第一個人上又加了一橫，變成：「家庭勞務，夫人有責。」     陳媽媽：「……」	3	0	0	1	0	0
L1201	車錢沒給足夠	小玲剛下公車，不巧她的外套被車門夾住，但公車司機卻沒有察覺，油門一踩就開始直行了。     小玲為了不被公車拖倒在地，她只好跟著車子跑，路過的阿勇見狀馬上攔下公車，才讓車子停了下來。公車司機馬上下車向小玲道歉：「對不起啦！我沒注意到！」     小玲上氣不接下氣地說：「是不是我因為剛剛公車錢沒有給夠啊？」     公車司機：「……」	2	0	0	1	0	0
L1202	老太太的心願	整形診所內，號稱可以讓所有年紀回春的名醫面有難色地走進診間，對著病患郭老太太說：「關於您的請求，我……」     郭老太太：「直說無妨！」     名醫：對不起，我實在無法讓你變得更年輕了！」     郭老太太：「不，這我不需要，我只想要能夠不再變老，如何？」     名醫：「……」	2	0	0	1	0	0
L1203	保持身材的祕方	年過半百的小玲，身材仍然相當火辣，一次參加同學會，在場的昔日同窗無不投以驚訝的眼光。     正為身材日漸走樣而煩惱不已的阿美，趁著在化妝室補妝時偷偷詢問小玲：「說真的，你都怎麼保持身材的呀？」     小玲：「我都靠『跑路』！」     阿美：「那你都怎麼維持『跑路』的習慣呢？」     小玲：「靠欠債！」     阿美：「……」	3	0	0	1	0	0
L1204	了不起	一天夜裡，阿發站在鏡子前喃喃自語地說：「我還能存活在這個世界上，真的是件很了不起的事！」     一旁的室友小龍聽見阿發的自言自語，冷冷地說：「自戀狂！你又開始自戀了！」     阿發馬上回應：「你看，現在的物價，不僅菜買不起，油買不起，更不用說車子買不起，房子買不起，連女朋友的花費都負擔不起，都這樣了我還能活著，不覺得我很了不起嗎？」     小龍：「……」	2	0	0	1	0	0
L1205	不同情況，不同答案	老師：「十公斤的鐵和十公斤的棉花，哪個比較沉？」     阿展：「當然是鐵。」     老師：「這樣的問題你都能答錯，當然是一樣沉呀！」     阿展：「老師您的答案沒錯，但是您的情況是在磅秤上，我的答案情況是在水上！」     老師：「……」	3	0	0	1	0	0
L1206	基因突變	一天晚上，小真看老公阿良坐在床上直盯著女兒卉卉的照片看，好奇地問：「怎樣？為什麼要一直看著女兒，不認得她了嗎？」     阿良搖搖頭，說：「不是，你看我的眼睛這麼小，怎麼卉卉的眼睛就可以這麼水汪汪的呢？」     小真：「就生物學上來說，這就是所謂的基因突變！」     阿良：「……」	2	0	1	0	0	0
L1207	夫妻吵架	阿勇和阿葉哥倆好這天邊喝酒邊交換最近生活的趣事。     阿葉：「我最近又跟我老婆吵架了。」     阿勇：「你哪次吵架吵得贏你老婆？我看你都是馬上舉白旗投降吧！」     阿葉：「沒錯，我嘴巴上是贏不了，但我每次吵架後都會偷偷地把體重計多調重一公斤！」     阿勇：「……」	3	0	0	0	1	0
L1208	不能說的秘密	阿娟在一間專賣各式梳子的小店打工，假日時她總是會走到人行道招攬客人。     這天，一個頭髮設計得相當有型的年輕人走到店門口，阿娟開始用盡各種話術要他走進店裡消費，但這位年輕人說什麼就是不肯。     阿娟好說歹說，只見年輕人說不要就不要，氣得在他背後說：「搞什麼啊？這不是在浪費我時間嗎？」     年輕人聽見阿娟的喋喋不休，大聲地說：「你一定要我摘下假髮證明我是禿子你才願意善罷甘休嗎？」     阿娟：「……」	3	0	0	1	0	0
L1209	趕時間	急性子的阿祐這天生了病，被送進急診室，護士才剛幫他吊點滴沒多久，他為了趕時間居然動手加快點滴的速度。     經過的護士見狀趕緊把點滴調慢，想不到護士前腳一走，阿祐就馬上把點滴調快了，很快地又被護士發現了。     護士：「你為什麼要把點滴調快？」     阿祐：「趕時間啦！」     護士聽了氣得斥責：「趕時間？那你用喝得不是比較快！」     阿祐：「……」	3	0	0	1	0	0
L1210	內疚	一天下午，阿蘭不知吃壞什麼東西，鬧肚子，拼命地跑廁所往裡面吐。     吐完後，阿蘭見兒子小齊一派輕鬆地坐在沙發上看電視，便委屈地說：「媽媽吐了，你也不來看看！」     小齊也感到一陣內疚，說道：「要不然媽媽你再吐一次，我幫你拍拍！」     阿蘭：「……」	3	0	0	1	0	0
L1211	園遊會	某大學正舉辦園遊會，場內的跳蚤市場熱鬧非凡，許多人紛紛來到這兒挖寶，其中包括小榮。     小榮走到二手書攤前，逛了逛，拿起一本書說：「我要這本。」     賣書的學長見狀回應：「這本書是上冊，一本二十元三本算你五十就好！」     小榮搖搖頭，說：「我只要上冊。」     學長聽了，連忙回應：「你如果只要上冊那我中和下冊要怎麼賣？」     小榮：「好吧！那我買中冊，這樣剩『上冊』『下冊』你好賣多了吧！」     學長：「……」	3	0	0	1	0	0
L1212	如果……那麼……	課堂上，老師說：「請大家用『如果……那麼……』這兩個連詞造句。」     在班上總是名列前矛的阿揚馬上舉手回答：「我如果夜以繼日，廢寢忘食地唸書，那麼我成績一定可以更好！」     老師聽了點點頭，連聲說好，餘光看到真真在一旁逗弄同學，便要求真真也來造句。     真真想了想，率性地回答：「我如果夜以繼日，廢寢忘食地唸書，那麼我一定是病了，而且還病得不輕！」     老師：「……」	3	0	0	0	1	0
L1213	批評老婆	老羅：「當你對你老婆的所作所為極度不滿的時候，你會怎麼辦？」     阿陽：「我一般都忍著，什麼都不做。」     老羅聽了，怒斥阿陽：「你這根本就是丟我們男性的尊嚴呀！」     阿陽反問老羅：「那你都怎麼做？」     老羅：「我會毫不留情地批評。」     阿陽吃了一驚，連忙追問：「真的假的？你老婆都如何反應？」     老羅：「像我昨天一回到家，我憤怒地跑到她面前大聲喝道：『你太不像話了！沒有我的允許，你竟然把家裡上上下下打掃過一次，還非常乾淨，扭傷了腰怎麼辦？』」     阿陽：「……」	4	0	1	0	0	0
L1214	沒聽到腳步聲	平常上課總是穿高跟鞋的吳老師，這天心血來潮換穿了雙運動鞋，走路頓時少了平常喀喀作響的腳步聲。     想不到吳老師一到教室門口，卻發現小傑正帶頭逗弄同學，氣得她大喊：「小傑，你玩瘋了嗎？你沒聽到上課鐘響嗎？」     小傑臉紅紅地說：「我有聽到上課鐘聲，但就是沒聽到您的腳步聲。」     吳老師：「……」	3	0	0	0	1	0
L1215	解決妙計	課堂上，老師對著全班提問：「想像一下，如果你們在動物園碰到一隻熊要攻擊你，你會怎麼辦？」     此時，全班一陣喧嘩，有人喊說要裝死，也有人堅持裝死沒用，小綜突然大聲地說：「很簡單啊！就告訴自己這一切都是自己想像的就好啦！」     老師、全班：「……」	3	0	0	1	0	0
L1216	今非昔比	琳琳一天要出門上班時，語帶無奈地說：「唉……想當初我們在談戀愛的時候，不管風雨再大，氣溫多冷，你都會天天從家裡載我到公司上班，如今結婚了，你卻只會躺在家裡，一動也不動！」     一旁的阿政馬上回應：「結婚前我就帶著你把這條路走熟啦！現在你已經會走了，我就沒有必要再帶你走一次啦！」     琳琳：「……」	3	0	0	1	0	0
L1217	明天要遠足	小雯放學一回到家就跟媽媽說：「媽媽，媽媽，我們學校明天要去遠足，中午要在森林遊樂區烤肉，老師規定每個人都要帶一樣東西去喔！」     媽媽聽了笑著說：「那你想帶什麼去？牛肉？豬肉？還是秋刀魚？」     小雯：「帶那些東西多累啊！我帶餐巾紙去擦擦嘴就好啦！」     媽媽：「……」	3	0	1	0	0	0
L1218	認知不同	餐桌上，媽媽嚴肅地對著全家人說：「我很想要知道，為何每次我才買回來不久的布丁，放在冰箱裡總是會消失不見？」     頓時一片寂靜，小民沉默了許久才說：「媽媽，我覺得是我們認知不同。我的認知是，每次下課回家打開冰箱都有準備好的布丁可以吃！」     媽媽：「……」	3	0	0	1	0	0
L1219	優秀的家教	李太太最近想為就讀小學的凱凱找一個專業優秀的家教幫他補習。     這天李太太挑了大寶來面試，李太太：「聽說你是個優秀的家教老師？」     大寶：「是的。」     李太太：「OK，是這樣的，我兒子自從上了小學後成績一直吊車尾，我很擔心，你有沒有能力可以把他教好？」     大寶拍了拍胸脯，充滿自信地說：「放心吧！我肯定可以把貴公子教好！畢竟我國小可是唸了十年才畢業喔！」     李太太：「……」	3	0	0	1	0	0
L1220	全家福	阿卿：「為什麼你辦公桌上擺的照片只有你和你女兒呀？在桌上擺個全家福不是很好嗎？你看有你和你老公，以及你可愛的女兒，這樣多好呀！」     美玲：「唉，我也想啊，但這是我老公要求的。」     阿卿聽了皺著眉頭，一臉疑惑地問：「你老公自己要求的？」     美玲：「是的，他覺得他自己長得不上相，怕讓其他同事以為我和我女兒是被他綁架的。」     阿卿：「……」	2	0	0	1	0	0
L1221	兔子不吃窩邊草	一天晚上，阿勇走進書房，隨手翻了翻兒子小朋的作文簿，發現一篇作文的評語老師寫著：「兔子不吃窩邊草。」     阿勇：「小朋呀，你們老師這樣評你的作文是什麼意思呀？」     小朋看了一眼，害羞地說：「因為那篇作文我是抄隔壁阿毅的。」     阿勇：「……」	3	0	0	1	0	0
L1222	白手起家	阿蘭帶著七歲的兒子小安到附近的超市購物，逛到美容用品專區時，一旁的小安問道：「媽咪，你可不可以買美白乳液給我用？」     阿蘭不解，回問小安：「你一個小男生為什麼需要用美白乳液？」     小安：「噢！你不是說過等我長大後，一切都要『白手起家』嗎？」     阿蘭：「……」	3	0	0	1	0	0
L1223	最想要做的職業	課堂上，老師要大家發表長大後想從事的志願。從消防員到主廚，從警察到老師，班上小朋友踴躍地發表自己的理想。     輪到阿倫發表時，阿倫直接了當地說：「我想要當聖誕老公公。」     此話一出，全班哄堂大笑，老師：「大家安靜，應該先讓阿倫解釋他為什麼想當聖誕老公公。」     阿倫：「因為聖誕老公公一年只需要工作一天，而且家裡超有錢，有一堆玩具禮物可以送人，重點是大家都很喜歡他呀！」     老師：「……」	2	0	0	0	1	0
L1224	不勝酒力	公司尾牙上，老黃向下屬阿展邀酒，阿展搖搖頭，連忙拒絕：「我酒力不好，不能喝酒。」     老黃：「聽說你喝一點點酒就會醉，是真的還假的啊？」     阿展：「真的呀，我上次住院，護士小姐才在我的手背上擦酒精準備吊點滴，才擦了沒多久，我整個人就醉倒了，還睡了整整兩天兩夜呢！」     老黃：「……」	2	0	0	0	1	0
L1225	德行與慣性	公車上，載滿了趕往上班上課的乘客，突然司機一個緊急煞車，部分乘客紛紛跌得東倒西歪，包括物理教授老蕭。     老蕭不小心跌坐在一位妙齡女子身上，氣得妙齡女子大喊：「你這什麼德行啊？」     老蕭趕緊說：「不好意思，但你這句話有個地方有錯，就是我這是物理學上的『慣性』，不是德行。」     妙齡女子：「……」	3	0	0	1	0	0
L1226	兩個笨賊	夜闌人靜時，阿明和阿憲兩個混混偷偷從天花板跳進一間大型連鎖超市準備行竊。過了不久，兩人「收穫」豐富，卻被意外反鎖在大門。     阿明見狀，懊惱地說：「完了！我們出不去了！」     阿憲聽了老神在在地說：「大哥別怕，我們在這裡等他們開門做生意，不就可以出去了嗎？」     阿明：「……」	3	0	0	0	1	0
L1227	為何要有舞群	除夕夜，嘉嘉和家人正在餐桌上圍爐，一旁的電視機裡正在播放除夕特別節目，嘉嘉盯了很久電視後，轉頭問大家：「為什麼這些歌星唱歌時，身旁都要有人伴舞呢？」     爸爸和媽媽看了看，都搖頭說：「不知道！」     一旁的奶奶看大家紛紛面露難色，認真的回答嘉嘉：「其實是因為電視台知道有很多老人家耳朵不好，所以既然聽不到歌，那就看旁邊的人跳舞吧！」     嘉嘉、爸爸，媽媽：「……」	2	0	0	0	1	0
L1228	影響全球	翔翔的右眼這幾天紅得相當利害，媽媽見狀趕緊帶著他到眼科給醫生仔細檢查。     檢查後，醫生說：「會紅成這樣是因為細菌感染的關係，所以導致全『球』發炎！」     翔翔聽見醫生說的話後笑了出來，接著說：「醫生叔叔你誇張了吧！不是眼睛發炎而已嗎？怎麼會『影響全球』呢？」     醫生、媽媽：「……」	2	0	0	0	1	0
L1229	嚇唬	六歲的琳琳不愛吃飯，餵她吃飯對爸爸媽媽來說簡直是種折磨。     這天，琳琳又鬧說不想吃飯了，媽媽氣得拿了根筷子嚇唬她：「你確定不吃？不吃，媽媽就要拿這根筷子敲打你的手手囉！」     琳琳想了想，怯生生地說：「要打可以，不要用你吃飯的那頭！」     媽媽：「……」	2	0	0	1	0	0
L1230	左右分不清	一天晚上，阿展和大鵬在家裡看電視。     突然間停電了，阿展著急地對著大鵬喊：「哎！你左手邊第一個抽屜裡有手電筒，幫我拿一下！」     大鵬：「拜託！現在這麼黑，你要我怎麼分辨左右？」     阿展：「……」	3	0	0	0	1	0
L1231	車子壞了	剛考到駕照不久的小芳才開車離家不久，就急急忙忙地跑回家找老公阿璋。     小芳：「親愛的，我回來了！」     阿璋：「怎麼這麼快？你不是去百貨公司血拼嗎？」     小芳：「因為車子壞了。」     阿璋：「怎麼會壞呢？」     小芳：「引擎進水。」     阿璋：「引擎怎麼會進水？」     小芳：「我也不知道，反正就是引擎進水。」     阿璋：「算了，我看你連引擎是什麼都不知道！你車停在哪？我去看看！」     小芳：「停在我們家左前方那個池塘裡！」     阿璋：「……」	1	0	1	0	0	0
L1232	情書	晚上，華華經過書房，看見老公阿貴正在閱讀一張又一張的書信。     華華好奇地問：「你在看什麼啊？」     阿貴：「我在看當年我寫給你的情書。」     華華：「哪是什麼情書！那是『投降自白書』！」     阿貴聽了反唇相譏：「別忘了你也曾寫過情書給我！」     華華：「不，我寫的是『招降通知書』！」     阿貴：「……」	3	0	0	1	0	0
L1233	買什麼最好	都市人正和一個鄉下人爭論買什麼東西當做賀禮最好。     都市人：「買轎車最好！」     鄉下人：「買母牛才好！」     都市人：「你知道你如果到哪都騎母牛，別人會笑你的！」     鄉下人：「你要知道，如果你擠轎車的奶，更好笑！」     都市人：「……」	3	0	0	0	1	0
L1234	腦袋和口袋	大龍：「你知道嗎？凡是進了我腦袋的東西啊！我一律忘不了！」     阿發：「那兩個月之前，我借給你的五千元，你怎麼好像一副沒這回事的樣子？」     大龍：「唉呀！因為那五千元只有進了我的口袋，沒進我的腦袋呀！」     阿發：「……」	4	0	1	0	0	0
L1235	板凳是什麼做的	婷婷剛上小學，國語課正在教認識部首，這天晚上媽媽幫她複習功課，問了婷婷一題：「這個『木』部是什麼意思？」     婷婷聽了直搖頭，媽媽於是轉換方式問她：「這個字跟板凳有關，你說，板凳是什麼做的？」     婷婷：「板凳是屁股『坐』的！」     媽媽：「……」	3	0	1	0	0	0
L1236	哲學的滷蛋	才剛考上哲學系的阿本，第一次回家就急著想和爸爸媽媽賣弄課堂所學。     吃晚飯時，阿本看見碗裡有兩顆滷蛋，便拿起一顆，問爸爸：「現在碗裡有幾顆滷蛋？」     爸爸：「一顆。」     阿本接著放回拿起的那顆滷蛋，接著問：「現在呢？」     爸爸：「兩顆。」     阿本：「所以這個碗裡總共有幾顆雞蛋？」     爸爸：「還是兩顆。」     阿本得意地說：「不，剛才有一顆，現在有兩顆，加起來就是三顆。這就是所謂的哲學。」     一旁的媽媽看了，馬上說：「雖然很難理解，但也很好解決問題。滷蛋就我和爸爸一人一顆，你吃哲學的滷蛋吧！」     阿本：「……」	2	0	0	1	0	0
L1237	立刻食用	大鈞放學回家，肚子餓得咕嚕咕嚕叫，打開櫃子發現昨天剛買的一大包餅乾居然被弟弟小福吃的一乾二淨。     大鈞氣得大喊：「喂！吃這麼快，是不會留一點給哥哥嗎？」     小福：「不是我不留給你，是餅乾上面寫『開封後請儘速食用完畢』呀！」     大鈞：「……」	2	0	0	1	0	0
L1238	我比較幸運	期中考的數學考卷發下來了，阿展和大鵬兩個好友正在討論這次的成績。     阿展：「大鵬，你考幾分啊？」     大鵬：「唉……我只考二十五分。」     阿展：「你真不幸，這樣回去會被你爸媽責備嗎？」     大鵬：「不知道，那你呢？」     阿展：「我比你幸運，我考十分。」     大鵬：「你明明考得比我低，幸運在哪？」     阿展：「因為如果我想變成七十分，我只需要在『1』的上面加一橫，如果我想變成一百分，我就只需要在『0』的後面多加一個0，但你卻不能。」     大鵬：「……」	3	0	0	0	1	0
L1239	一回生，二回熟	這天，小麗第一次為男友阿雄下廚做菜，在廚房忙的半天後，小麗端著一盤還帶著血絲的肉絲炒麵放在阿雄面前。     阿雄怯生生地嘗了一口，馬上驚恐地看著小麗，說：「親愛的，這……這肉還是生的呀！」     小麗害羞地說：「哎呀！一回『生』，二回『熟』嘛！下次就不會了！」     阿雄：「……」	3	1	0	0	0	0
L1240	逮到機會	在某國小任教的吳老師一天早上因為貪快，不小心闖了紅燈而被警察攔了下來。     吳老師：「警察先生，對不起啦！但我上課要遲到了！」     警察：「你是學生？」     吳老師：「不，我是老師。」     警察：「老師啊……」     吳老師：「是啊，可不可以請你寬容一下，我是為了趕回學校上課才闖紅燈的！」     警察：「不行！我等這個機會很久了！你給我在馬路上寫一百遍『我以後不再闖紅燈』才可以走！」     吳老師：「……」	4	0	0	0	1	0
L1241	乖兒子	這天，老高在捷運上因為一個誤會結識阿秀，兩人便開始天南地北地聊了起來。     老高：「這位太太，你有兒子嗎？」     阿秀：「有，我有一個兒子。」     老高：「唉，我這個兒子每天抽煙，抽得相當厲害，我真是一點辦法也沒有，你兒子也會抽煙嗎？」     阿秀搖搖頭，說：「不，他不會抽煙。」     老高：「你兒子真不錯，我兒子每天晚上都很晚才回家，有時根本就不回家！你家的會不會也這樣？」     阿秀搖搖頭，說：「我兒子每天都在家裡。」     老高：「噢！你兒子還真乖呀！」     阿秀：「也不是，畢竟我兒子才六個月大呀！」     老高：「……」	3	0	0	1	0	0
L1242	第一次吃披薩	美美從來沒吃過披薩，這天她走進披薩店，點了一個海陸總匯披薩嘗鮮。     店員：「一個海陸總匯披薩是兩百元，需不需要加起司，只需要加價二十元唷！」     美美馬上一口答應了。回家後，美美興高采烈地享受人生的第一片披薩，吃著吃著很快就把整塊披薩吃完了，但卻不見起司的影子，氣得她跑回披薩店找店員理論。     美美：「先生，我剛剛加了二十元的起司，但找了好久都沒有看到起司，請你們補給我！」     店員：「小姐，您的起司早就澆在披薩上了喔！所以你也吃下去了！」     美美：「……」	2	0	0	1	0	0
L1243	找藉口	一天下午，茜茜走進奶奶房間，拉著奶奶的衣服誠懇地說：「奶奶，你生個弟弟還是妹妹陪我好不好？一個人玩實在不好玩！」     奶奶和藹地說：「乖，奶奶太老了，要生我再叫你媽媽幫你生好嗎？」     茜茜噘著嘴說：「你們大人都太會找藉口了！昨天我這樣問媽媽，媽媽說她忙著上班沒空，奶奶你都退休好幾年了，又說自己老了！」     奶奶：「……」	2	0	0	1	0	0
L1244	無法回答的事	法庭上，法官正告訴證人阿展有真實陳述事實的義務。     法官：「證人，在你作證之前我要告訴你，在法律之前，你只能說你親眼看到的事情，不要講從別人那兒聽到的話！明白嗎？」     阿展：「知道了！」     法官：「我有幾個問題要問你，首先是你何時何地出生的？」     阿展：「這個問題我沒辦法回答！因為這是我爸媽告訴我的，依法我無法回答！」     法官：「……」	3	0	0	0	1	0
L1245	穿亮一點	夜深了，大原騎車到捷運站接老婆安妮回家，過了約好的時間卻不見安妮的人影。遍尋不著安妮的大原，原本打算報警，最後終於在出口處不遠的地方發現安妮。     大原又著急又心疼地說：「親愛的，你以後可不可以都穿亮色系的衣服啊？」     安妮：「怎麼說呢？」     大原：「你穿得這樣跟黑夜都融合在一起了，根本找不到你啊！」     安妮：「……」	2	0	0	1	0	0
L1246	是模特兒漂亮	珠珠從網路上買了一件連身洋裝，想不到一穿發現不適合自己，便對著鏡子抱怨：「唉唷！這次買錯了啦！」     一旁的男友阿宗看了看珠珠，再看了看網路上的照片，不解地問：「你沒有買錯呀！跟網路上的一樣呀，而且這不是你挑很久才挑到的嗎？」     珠珠：「是啊！從網路上看起來真的滿漂亮的！」     阿宗聽了，點點頭接著說：「嗯……網路上的模特兒真的很漂亮！」     珠珠：「……」	2	0	0	1	0	0
L1247	打老鼠	阿龍和小雯兩夫妻前往剛剛買下的度假別墅，想不到一開門就有一隻又黑又大的老鼠從眼前跑過，嚇得小雯花容失色。     阿龍見狀趕緊拿起一旁的東西窮追猛打，就在老鼠快被打到奄奄一息時，阿龍居然把大門打開，讓老鼠溜走了。     小雯：「你怎麼會讓牠溜走了？」     阿龍：「我這麼做是有思考過的，就是要讓牠告訴牠的同類我們家不好惹，以後要經過我們家，全都得繞道！」     小雯：「……」	3	0	1	0	0	0
L1248	什麼都漲	這天晚上，阿展來到住家樓下的麵店買牛肉麵，發現牛肉麵已悄悄漲價。     阿展向老闆抱怨：「唉，一個月沒買又漲價了。」     老闆連忙回應：「這也是沒辦法的事呀！現在萬物都漲，麵條、瓦斯、牛肉都漲價！」     過了不久，牛肉麵送到阿展的桌上，阿展夾起一塊牛肉後，不禁喊道：「老闆，我看你連切牛肉的水準都漲啦！」     老闆：「……」	2	0	0	1	0	0
L1249	兩個優點	阿芳對著剛回家的丈夫阿德說：「明天是我們家褓母上班的最後一天，人力仲介公司要我們填個問卷，我全寫完了，只剩下她的兩個優點還沒寫。」     本來就不太喜歡這個褓母的阿德問：「缺點你寫什麼？」     阿芳：「我寫『做事不勤快』以及『容易忘東忘西』。優點我想不到，換你寫！」     阿德揉著頭，緩換地說：「我想想……那就『胃口很好』和『擅長睡覺』吧！」     阿芳：「……」	3	0	0	1	0	0
L1250	我是誰	某公司春酒晚宴上，大家難得拋下平常的包袱在一起跳舞，特別是看似嚴肅的高級主管也紛紛粉墨登場。     一旁的阿書正在和新認識的舞伴娟娟聊天，阿書：「你看到那個在舞池裡的糟老頭嗎？他就是我部門的主管，我每天被他罵得狗血淋頭，在我看來他只是一個糟老頭罷了！」     娟娟笑笑地說：「你知道我是誰嗎？我是那個糟老頭的女兒！」     阿書聽了回問：「你知道我是誰嗎？」     娟娟：「不知道！」     阿書：「那就謝天謝地啦！」說完立刻消失。     娟娟：「……」	4	0	0	1	0	0
L1251	詩意	國語課上，老師正在講解「詩意」這個詞彙，講解完便隨機點了小蘭起來。     老師：「小蘭，請你舉出一個你認為最詩意的事物。」     小蘭：「我認為我爸爸的鼻子最詩意了！」     老師：「怎麼說呢？」     小蘭：「因為爸爸的鼻子不僅像山一樣高聳入雲，而且一年四季都流淌著清澈的泉水呢！」     老師：「……」	3	0	1	0	0	0
L1252	帥與不帥的差別	放學後，阿展載著女朋友小藝回家，兩人一路上有說有笑的。     阿展：「說真的，我們在一起也一段時間了，你到底喜歡我哪一點啊？」     小藝：「因為你帥啊！」     阿展：「可是帥又不能當飯吃！」     小藝：「但是不帥的話，面對面坐著的時候我會吃不下飯啊！」     阿展：「……」	3	0	0	1	0	0
L1253	東西愛神比一比	最近新聞報導西方國家的離婚率遠超過臺灣，小書和阿玉還為此爭辯了起來。     小書：「我覺得這則新聞根本不準啊！」     阿玉：「我倒覺得很合理！」     小書：「怎麼說？」     阿玉：「你想想，西方世界的愛神只是一個小孩子，嘴上無毛辦事不牢，所以離婚率當然高呀！拿我們臺灣的愛神來說，我們都靠月下老人，這光資歷就比人家西方世界長久，婚姻當然比他們牢靠啊！」     小書：「……」	3	0	0	1	0	0
L1254	吸手指	芳芳和小綾自從結婚生子後就很少來個姊妹淘聚會，這天兩人偷得浮生半日閒，終於有時間可以好好喝杯下午茶。     芳芳：「唉，不是我要說，我兒子實在太愛吸吮手指了，怎麼樣都改不過來，最後我只好狠下心，在他手指上塗辣椒油。」     小綾大吃一驚，連忙問道：「那一定很有用吧？我敢說他再也不敢吸吮手指了！」     芳芳：「唉，別提了！我兒子現在每天都說要吃川菜、湖南菜、泰國菜，反正辣的菜他都愛呢！」     小綾：「……」	3	0	0	0	1	0
